    0.00    20.00  -330.00 02
   10.00    20.00  -330.00 02
   20.00    20.00  -330.00 02
   30.00    20.00  -330.00 02
   40.00    20.00  -330.00 02
   50.00    20.00  -330.00 02
   60.00    20.00  -330.00 02
   70.00    20.00  -330.00 02
   80.00    20.00  -330.00 02
   90.00    20.00  -330.00 02
  100.00    20.00  -330.00 02
 -100.00   -20.00  -320.00 01
  -90.00   -20.00  -320.00 01
  -80.00   -20.00  -320.00 01
  -70.00   -20.00  -320.00 01
  -60.00   -20.00  -320.00 01
  -50.00   -20.00  -320.00 01
  -40.00   -20.00  -320.00 01
  -30.00   -20.00  -320.00 01
  -20.00   -20.00  -320.00 01
  -10.00   -20.00  -320.00 01
    0.00   -20.00  -320.00 02
   10.00   -20.00  -320.00 02
   20.00   -20.00  -320.00 02
   30.00   -20.00  -320.00 02
   40.00   -20.00  -320.00 02
   50.00   -20.00  -320.00 02
   60.00   -20.00  -320.00 02
   70.00   -20.00  -320.00 02
   80.00   -20.00  -320.00 02
   90.00   -20.00  -320.00 02
  100.00   -20.00  -320.00 02
 -100.00   -10.00  -320.00 01
  -90.00   -10.00  -320.00 01
  -80.00   -10.00  -320.00 01
  -70.00   -10.00  -320.00 01
  -60.00   -10.00  -320.00 01
  -50.00   -10.00  -320.00 01
  -40.00   -10.00  -320.00 01
  -30.00   -10.00  -320.00 01
  -20.00   -10.00  -320.00 01
  -10.00   -10.00  -320.00 01
    0.00   -10.00  -320.00 02
   10.00   -10.00  -320.00 02
   20.00   -10.00  -320.00 02
   30.00   -10.00  -320.00 02
   40.00   -10.00  -320.00 02
   50.00   -10.00  -320.00 02
   60.00   -10.00  -320.00 02
   70.00   -10.00  -320.00 02
   80.00   -10.00  -320.00 02
   90.00   -10.00  -320.00 02
  100.00   -10.00  -320.00 02
 -100.00     0.00  -320.00 01
  -90.00     0.00  -320.00 01
  -80.00     0.00  -320.00 01
  -70.00     0.00  -320.00 01
  -60.00     0.00  -320.00 01
  -50.00     0.00  -320.00 01
  -40.00     0.00  -320.00 01
  -30.00     0.00  -320.00 01
  -20.00     0.00  -320.00 01
  -10.00     0.00  -320.00 01
    0.00     0.00  -320.00 02
   10.00     0.00  -320.00 02
   20.00     0.00  -320.00 02
   30.00     0.00  -320.00 02
   40.00     0.00  -320.00 02
   50.00     0.00  -320.00 02
   60.00     0.00  -320.00 02
   70.00     0.00  -320.00 02
   80.00     0.00  -320.00 02
   90.00     0.00  -320.00 02
  100.00     0.00  -320.00 02
 -100.00    10.00  -320.00 01
  -90.00    10.00  -320.00 01
  -80.00    10.00  -320.00 01
  -70.00    10.00  -320.00 01
  -60.00    10.00  -320.00 01
  -50.00    10.00  -320.00 01
  -40.00    10.00  -320.00 01
  -30.00    10.00  -320.00 01
  -20.00    10.00  -320.00 01
  -10.00    10.00  -320.00 01
    0.00    10.00  -320.00 02
   10.00    10.00  -320.00 02
   20.00    10.00  -320.00 02
   30.00    10.00  -320.00 02
   40.00    10.00  -320.00 02
   50.00    10.00  -320.00 02
   60.00    10.00  -320.00 02
   70.00    10.00  -320.00 02
   80.00    10.00  -320.00 02
   90.00    10.00  -320.00 02
  100.00    10.00  -320.00 02
 -100.00    20.00  -320.00 01
  -90.00    20.00  -320.00 01
  -80.00    20.00  -320.00 01
  -70.00    20.00  -320.00 01
  -60.00    20.00  -320.00 01
  -50.00    20.00  -320.00 01
  -40.00    20.00  -320.00 01
  -30.00    20.00  -320.00 01
  -20.00    20.00  -320.00 01
  -10.00    20.00  -320.00 01
    0.00    20.00  -320.00 02
   10.00    20.00  -320.00 02
   20.00    20.00  -320.00 02
   30.00    20.00  -320.00 02
   40.00    20.00  -320.00 02
   50.00    20.00  -320.00 02
   60.00    20.00  -320.00 02
   70.00    20.00  -320.00 02
   80.00    20.00  -320.00 02
   90.00    20.00  -320.00 02
  100.00    20.00  -320.00 02
 -100.00   -20.00  -310.00 01
  -90.00   -20.00  -310.00 01
  -80.00   -20.00  -310.00 01
  -70.00   -20.00  -310.00 01
  -60.00   -20.00  -310.00 01
  -50.00   -20.00  -310.00 01
  -40.00   -20.00  -310.00 01
  -30.00   -20.00  -310.00 01
  -20.00   -20.00  -310.00 01
  -10.00   -20.00  -310.00 01
    0.00   -20.00  -310.00 02
   10.00   -20.00  -310.00 02
   20.00   -20.00  -310.00 02
   30.00   -20.00  -310.00 02
   40.00   -20.00  -310.00 02
   50.00   -20.00  -310.00 02
   60.00   -20.00  -310.00 02
   70.00   -20.00  -310.00 02
   80.00   -20.00  -310.00 02
   90.00   -20.00  -310.00 02
  100.00   -20.00  -310.00 02
 -100.00   -10.00  -310.00 01
  -90.00   -10.00  -310.00 01
  -80.00   -10.00  -310.00 01
  -70.00   -10.00  -310.00 01
  -60.00   -10.00  -310.00 01
  -50.00   -10.00  -310.00 01
  -40.00   -10.00  -310.00 01
  -30.00   -10.00  -310.00 01
  -20.00   -10.00  -310.00 01
  -10.00   -10.00  -310.00 01
    0.00   -10.00  -310.00 02
   10.00   -10.00  -310.00 02
   20.00   -10.00  -310.00 02
   30.00   -10.00  -310.00 02
   40.00   -10.00  -310.00 02
   50.00   -10.00  -310.00 02
   60.00   -10.00  -310.00 02
   70.00   -10.00  -310.00 02
   80.00   -10.00  -310.00 02
   90.00   -10.00  -310.00 02
  100.00   -10.00  -310.00 02
 -100.00     0.00  -310.00 01
  -90.00     0.00  -310.00 01
  -80.00     0.00  -310.00 01
  -70.00     0.00  -310.00 01
  -60.00     0.00  -310.00 01
  -50.00     0.00  -310.00 01
  -40.00     0.00  -310.00 01
  -30.00     0.00  -310.00 01
  -20.00     0.00  -310.00 01
  -10.00     0.00  -310.00 01
    0.00     0.00  -310.00 02
   10.00     0.00  -310.00 02
   20.00     0.00  -310.00 02
   30.00     0.00  -310.00 02
   40.00     0.00  -310.00 02
   50.00     0.00  -310.00 02
   60.00     0.00  -310.00 02
   70.00     0.00  -310.00 02
   80.00     0.00  -310.00 02
   90.00     0.00  -310.00 02
  100.00     0.00  -310.00 02
 -100.00    10.00  -310.00 01
  -90.00    10.00  -310.00 01
  -80.00    10.00  -310.00 01
  -70.00    10.00  -310.00 01
  -60.00    10.00  -310.00 01
  -50.00    10.00  -310.00 01
  -40.00    10.00  -310.00 01
  -30.00    10.00  -310.00 01
  -20.00    10.00  -310.00 01
  -10.00    10.00  -310.00 01
    0.00    10.00  -310.00 02
   10.00    10.00  -310.00 02
   20.00    10.00  -310.00 02
   30.00    10.00  -310.00 02
   40.00    10.00  -310.00 02
   50.00    10.00  -310.00 02
   60.00    10.00  -310.00 02
   70.00    10.00  -310.00 02
   80.00    10.00  -310.00 02
   90.00    10.00  -310.00 02
  100.00    10.00  -310.00 02
 -100.00    20.00  -310.00 01
  -90.00    20.00  -310.00 01
  -80.00    20.00  -310.00 01
  -70.00    20.00  -310.00 01
  -60.00    20.00  -310.00 01
  -50.00    20.00  -310.00 01
  -40.00    20.00  -310.00 01
  -30.00    20.00  -310.00 01
  -20.00    20.00  -310.00 01
  -10.00    20.00  -310.00 01
    0.00    20.00  -310.00 02
   10.00    20.00  -310.00 02
   20.00    20.00  -310.00 02
   30.00    20.00  -310.00 02
   40.00    20.00  -310.00 02
   50.00    20.00  -310.00 02
   60.00    20.00  -310.00 02
   70.00    20.00  -310.00 02
   80.00    20.00  -310.00 02
   90.00    20.00  -310.00 02
  100.00    20.00  -310.00 02
 -100.00   -20.00  -300.00 01
  -90.00   -20.00  -300.00 01
  -80.00   -20.00  -300.00 01
  -70.00   -20.00  -300.00 01
  -60.00   -20.00  -300.00 01
  -50.00   -20.00  -300.00 01
  -40.00   -20.00  -300.00 01
  -30.00   -20.00  -300.00 01
  -20.00   -20.00  -300.00 01
  -10.00   -20.00  -300.00 01
    0.00   -20.00  -300.00 02
   10.00   -20.00  -300.00 02
   20.00   -20.00  -300.00 02
   30.00   -20.00  -300.00 02
   40.00   -20.00  -300.00 02
   50.00   -20.00  -300.00 02
   60.00   -20.00  -300.00 02
   70.00   -20.00  -300.00 02
   80.00   -20.00  -300.00 02
   90.00   -20.00  -300.00 02
  100.00   -20.00  -300.00 02
 -100.00   -10.00  -300.00 01
  -90.00   -10.00  -300.00 01
  -80.00   -10.00  -300.00 01
  -70.00   -10.00  -300.00 01
  -60.00   -10.00  -300.00 01
  -50.00   -10.00  -300.00 01
  -40.00   -10.00  -300.00 01
  -30.00   -10.00  -300.00 01
  -20.00   -10.00  -300.00 01
  -10.00   -10.00  -300.00 01
    0.00   -10.00  -300.00 02
   10.00   -10.00  -300.00 02
   20.00   -10.00  -300.00 02
   30.00   -10.00  -300.00 02
   40.00   -10.00  -300.00 02
   50.00   -10.00  -300.00 02
   60.00   -10.00  -300.00 02
   70.00   -10.00  -300.00 02
   80.00   -10.00  -300.00 02
   90.00   -10.00  -300.00 02
  100.00   -10.00  -300.00 02
 -100.00     0.00  -300.00 01
  -90.00     0.00  -300.00 01
  -80.00     0.00  -300.00 01
  -70.00     0.00  -300.00 01
  -60.00     0.00  -300.00 01
  -50.00     0.00  -300.00 01
  -40.00     0.00  -300.00 01
  -30.00     0.00  -300.00 01
  -20.00     0.00  -300.00 01
  -10.00     0.00  -300.00 01
    0.00     0.00  -300.00 02
   10.00     0.00  -300.00 02
   20.00     0.00  -300.00 02
   30.00     0.00  -300.00 02
   40.00     0.00  -300.00 02
   50.00     0.00  -300.00 02
   60.00     0.00  -300.00 02
   70.00     0.00  -300.00 02
   80.00     0.00  -300.00 02
   90.00     0.00  -300.00 02
  100.00     0.00  -300.00 02
 -100.00    10.00  -300.00 01
  -90.00    10.00  -300.00 01
  -80.00    10.00  -300.00 01
  -70.00    10.00  -300.00 01
  -60.00    10.00  -300.00 01
  -50.00    10.00  -300.00 01
  -40.00    10.00  -300.00 01
  -30.00    10.00  -300.00 01
  -20.00    10.00  -300.00 01
  -10.00    10.00  -300.00 01
    0.00    10.00  -300.00 02
   10.00    10.00  -300.00 02
   20.00    10.00  -300.00 02
   30.00    10.00  -300.00 02
   40.00    10.00  -300.00 02
   50.00    10.00  -300.00 02
   60.00    10.00  -300.00 02
   70.00    10.00  -300.00 02
   80.00    10.00  -300.00 02
   90.00    10.00  -300.00 02
  100.00    10.00  -300.00 02
 -100.00    20.00  -300.00 01
  -90.00    20.00  -300.00 01
  -80.00    20.00  -300.00 01
  -70.00    20.00  -300.00 01
  -60.00    20.00  -300.00 01
  -50.00    20.00  -300.00 01
  -40.00    20.00  -300.00 01
  -30.00    20.00  -300.00 01
  -20.00    20.00  -300.00 01
  -10.00    20.00  -300.00 01
    0.00    20.00  -300.00 02
   10.00    20.00  -300.00 02
   20.00    20.00  -300.00 02
   30.00    20.00  -300.00 02
   40.00    20.00  -300.00 02
   50.00    20.00  -300.00 02
   60.00    20.00  -300.00 02
   70.00    20.00  -300.00 02
   80.00    20.00  -300.00 02
   90.00    20.00  -300.00 02
  100.00    20.00  -300.00 02
 -100.00   -20.00  -290.00 01
  -90.00   -20.00  -290.00 01
  -80.00   -20.00  -290.00 01
  -70.00   -20.00  -290.00 01
  -60.00   -20.00  -290.00 01
  -50.00   -20.00  -290.00 01
  -40.00   -20.00  -290.00 01
  -30.00   -20.00  -290.00 01
  -20.00   -20.00  -290.00 01
  -10.00   -20.00  -290.00 01
    0.00   -20.00  -290.00 02
   10.00   -20.00  -290.00 02
   20.00   -20.00  -290.00 02
   30.00   -20.00  -290.00 02
   40.00   -20.00  -290.00 02
   50.00   -20.00  -290.00 02
   60.00   -20.00  -290.00 02
   70.00   -20.00  -290.00 02
   80.00   -20.00  -290.00 02
   90.00   -20.00  -290.00 02
  100.00   -20.00  -290.00 02
 -100.00   -10.00  -290.00 01
  -90.00   -10.00  -290.00 01
  -80.00   -10.00  -290.00 01
  -70.00   -10.00  -290.00 01
  -60.00   -10.00  -290.00 01
  -50.00   -10.00  -290.00 01
  -40.00   -10.00  -290.00 01
  -30.00   -10.00  -290.00 01
  -20.00   -10.00  -290.00 01
  -10.00   -10.00  -290.00 01
    0.00   -10.00  -290.00 02
   10.00   -10.00  -290.00 02
   20.00   -10.00  -290.00 02
   30.00   -10.00  -290.00 02
   40.00   -10.00  -290.00 02
   50.00   -10.00  -290.00 02
   60.00   -10.00  -290.00 02
   70.00   -10.00  -290.00 02
   80.00   -10.00  -290.00 02
   90.00   -10.00  -290.00 02
  100.00   -10.00  -290.00 02
 -100.00     0.00  -290.00 01
  -90.00     0.00  -290.00 01
  -80.00     0.00  -290.00 01
  -70.00     0.00  -290.00 01
  -60.00     0.00  -290.00 01
  -50.00     0.00  -290.00 01
  -40.00     0.00  -290.00 01
  -30.00     0.00  -290.00 01
  -20.00     0.00  -290.00 01
  -10.00     0.00  -290.00 01
    0.00     0.00  -290.00 02
   10.00     0.00  -290.00 02
   20.00     0.00  -290.00 02
   30.00     0.00  -290.00 02
   40.00     0.00  -290.00 02
   50.00     0.00  -290.00 02
   60.00     0.00  -290.00 02
   70.00     0.00  -290.00 02
   80.00     0.00  -290.00 02
   90.00     0.00  -290.00 02
  100.00     0.00  -290.00 02
 -100.00    10.00  -290.00 01
  -90.00    10.00  -290.00 01
  -80.00    10.00  -290.00 01
  -70.00    10.00  -290.00 01
  -60.00    10.00  -290.00 01
  -50.00    10.00  -290.00 01
  -40.00    10.00  -290.00 01
  -30.00    10.00  -290.00 01
  -20.00    10.00  -290.00 01
  -10.00    10.00  -290.00 01
    0.00    10.00  -290.00 02
   10.00    10.00  -290.00 02
   20.00    10.00  -290.00 02
   30.00    10.00  -290.00 02
   40.00    10.00  -290.00 02
   50.00    10.00  -290.00 02
   60.00    10.00  -290.00 02
   70.00    10.00  -290.00 02
   80.00    10.00  -290.00 02
   90.00    10.00  -290.00 02
  100.00    10.00  -290.00 02
 -100.00    20.00  -290.00 01
  -90.00    20.00  -290.00 01
  -80.00    20.00  -290.00 01
  -70.00    20.00  -290.00 01
  -60.00    20.00  -290.00 01
  -50.00    20.00  -290.00 01
  -40.00    20.00  -290.00 01
  -30.00    20.00  -290.00 01
  -20.00    20.00  -290.00 01
  -10.00    20.00  -290.00 01
    0.00    20.00  -290.00 02
   10.00    20.00  -290.00 02
   20.00    20.00  -290.00 02
   30.00    20.00  -290.00 02
   40.00    20.00  -290.00 02
   50.00    20.00  -290.00 02
   60.00    20.00  -290.00 02
   70.00    20.00  -290.00 02
   80.00    20.00  -290.00 02
   90.00    20.00  -290.00 02
  100.00    20.00  -290.00 02
 -100.00   -20.00  -280.00 01
  -90.00   -20.00  -280.00 01
  -80.00   -20.00  -280.00 01
  -70.00   -20.00  -280.00 01
  -60.00   -20.00  -280.00 01
  -50.00   -20.00  -280.00 01
  -40.00   -20.00  -280.00 01
  -30.00   -20.00  -280.00 01
  -20.00   -20.00  -280.00 01
  -10.00   -20.00  -280.00 01
    0.00   -20.00  -280.00 02
   10.00   -20.00  -280.00 02
   20.00   -20.00  -280.00 02
   30.00   -20.00  -280.00 02
   40.00   -20.00  -280.00 02
   50.00   -20.00  -280.00 02
   60.00   -20.00  -280.00 02
   70.00   -20.00  -280.00 02
   80.00   -20.00  -280.00 02
   90.00   -20.00  -280.00 02
  100.00   -20.00  -280.00 02
 -100.00   -10.00  -280.00 01
  -90.00   -10.00  -280.00 01
  -80.00   -10.00  -280.00 01
  -70.00   -10.00  -280.00 01
  -60.00   -10.00  -280.00 01
  -50.00   -10.00  -280.00 01
  -40.00   -10.00  -280.00 01
  -30.00   -10.00  -280.00 01
  -20.00   -10.00  -280.00 01
  -10.00   -10.00  -280.00 01
    0.00   -10.00  -280.00 02
   10.00   -10.00  -280.00 02
   20.00   -10.00  -280.00 02
   30.00   -10.00  -280.00 02
   40.00   -10.00  -280.00 02
   50.00   -10.00  -280.00 02
   60.00   -10.00  -280.00 02
   70.00   -10.00  -280.00 02
   80.00   -10.00  -280.00 02
   90.00   -10.00  -280.00 02
  100.00   -10.00  -280.00 02
 -100.00     0.00  -280.00 01
  -90.00     0.00  -280.00 01
  -80.00     0.00  -280.00 01
  -70.00     0.00  -280.00 01
  -60.00     0.00  -280.00 01
  -50.00     0.00  -280.00 01
  -40.00     0.00  -280.00 01
  -30.00     0.00  -280.00 01
  -20.00     0.00  -280.00 01
  -10.00     0.00  -280.00 01
    0.00     0.00  -280.00 02
   10.00     0.00  -280.00 02
   20.00     0.00  -280.00 02
   30.00     0.00  -280.00 02
   40.00     0.00  -280.00 02
   50.00     0.00  -280.00 02
   60.00     0.00  -280.00 02
   70.00     0.00  -280.00 02
   80.00     0.00  -280.00 02
   90.00     0.00  -280.00 02
  100.00     0.00  -280.00 02
 -100.00    10.00  -280.00 01
  -90.00    10.00  -280.00 01
  -80.00    10.00  -280.00 01
  -70.00    10.00  -280.00 01
  -60.00    10.00  -280.00 01
  -50.00    10.00  -280.00 01
  -40.00    10.00  -280.00 01
  -30.00    10.00  -280.00 01
  -20.00    10.00  -280.00 01
  -10.00    10.00  -280.00 01
    0.00    10.00  -280.00 02
   10.00    10.00  -280.00 02
   20.00    10.00  -280.00 02
   30.00    10.00  -280.00 02
   40.00    10.00  -280.00 02
   50.00    10.00  -280.00 02
   60.00    10.00  -280.00 02
   70.00    10.00  -280.00 02
   80.00    10.00  -280.00 02
   90.00    10.00  -280.00 02
  100.00    10.00  -280.00 02
 -100.00    20.00  -280.00 01
  -90.00    20.00  -280.00 01
  -80.00    20.00  -280.00 01
  -70.00    20.00  -280.00 01
  -60.00    20.00  -280.00 01
  -50.00    20.00  -280.00 01
  -40.00    20.00  -280.00 01
  -30.00    20.00  -280.00 01
  -20.00    20.00  -280.00 01
  -10.00    20.00  -280.00 01
    0.00    20.00  -280.00 02
   10.00    20.00  -280.00 02
   20.00    20.00  -280.00 02
   30.00    20.00  -280.00 02
   40.00    20.00  -280.00 02
   50.00    20.00  -280.00 02
   60.00    20.00  -280.00 02
   70.00    20.00  -280.00 02
   80.00    20.00  -280.00 02
   90.00    20.00  -280.00 02
  100.00    20.00  -280.00 02
 -100.00   -20.00  -270.00 01
  -90.00   -20.00  -270.00 01
  -80.00   -20.00  -270.00 01
  -70.00   -20.00  -270.00 01
  -60.00   -20.00  -270.00 01
  -50.00   -20.00  -270.00 01
  -40.00   -20.00  -270.00 01
  -30.00   -20.00  -270.00 01
  -20.00   -20.00  -270.00 01
  -10.00   -20.00  -270.00 01
    0.00   -20.00  -270.00 02
   10.00   -20.00  -270.00 02
   20.00   -20.00  -270.00 02
   30.00   -20.00  -270.00 02
   40.00   -20.00  -270.00 02
   50.00   -20.00  -270.00 02
   60.00   -20.00  -270.00 02
   70.00   -20.00  -270.00 02
   80.00   -20.00  -270.00 02
   90.00   -20.00  -270.00 02
  100.00   -20.00  -270.00 02
 -100.00   -10.00  -270.00 01
  -90.00   -10.00  -270.00 01
  -80.00   -10.00  -270.00 01
  -70.00   -10.00  -270.00 01
  -60.00   -10.00  -270.00 01
  -50.00   -10.00  -270.00 01
  -40.00   -10.00  -270.00 01
  -30.00   -10.00  -270.00 01
  -20.00   -10.00  -270.00 01
  -10.00   -10.00  -270.00 01
    0.00   -10.00  -270.00 02
   10.00   -10.00  -270.00 02
   20.00   -10.00  -270.00 02
   30.00   -10.00  -270.00 02
   40.00   -10.00  -270.00 02
   50.00   -10.00  -270.00 02
   60.00   -10.00  -270.00 02
   70.00   -10.00  -270.00 02
   80.00   -10.00  -270.00 02
   90.00   -10.00  -270.00 02
  100.00   -10.00  -270.00 02
 -100.00     0.00  -270.00 01
  -90.00     0.00  -270.00 01
  -80.00     0.00  -270.00 01
  -70.00     0.00  -270.00 01
  -60.00     0.00  -270.00 01
  -50.00     0.00  -270.00 01
  -40.00     0.00  -270.00 01
  -30.00     0.00  -270.00 01
  -20.00     0.00  -270.00 01
  -10.00     0.00  -270.00 01
    0.00     0.00  -270.00 02
   10.00     0.00  -270.00 02
   20.00     0.00  -270.00 02
   30.00     0.00  -270.00 02
   40.00     0.00  -270.00 02
   50.00     0.00  -270.00 02
   60.00     0.00  -270.00 02
   70.00     0.00  -270.00 02
   80.00     0.00  -270.00 02
   90.00     0.00  -270.00 02
  100.00     0.00  -270.00 02
 -100.00    10.00  -270.00 01
  -90.00    10.00  -270.00 01
  -80.00    10.00  -270.00 01
  -70.00    10.00  -270.00 01
  -60.00    10.00  -270.00 01
  -50.00    10.00  -270.00 01
  -40.00    10.00  -270.00 01
  -30.00    10.00  -270.00 01
  -20.00    10.00  -270.00 01
  -10.00    10.00  -270.00 01
    0.00    10.00  -270.00 02
   10.00    10.00  -270.00 02
   20.00    10.00  -270.00 02
   30.00    10.00  -270.00 02
   40.00    10.00  -270.00 02
   50.00    10.00  -270.00 02
   60.00    10.00  -270.00 02
   70.00    10.00  -270.00 02
   80.00    10.00  -270.00 02
   90.00    10.00  -270.00 02
  100.00    10.00  -270.00 02
 -100.00    20.00  -270.00 01
  -90.00    20.00  -270.00 01
  -80.00    20.00  -270.00 01
  -70.00    20.00  -270.00 01
  -60.00    20.00  -270.00 01
  -50.00    20.00  -270.00 01
  -40.00    20.00  -270.00 01
  -30.00    20.00  -270.00 01
  -20.00    20.00  -270.00 01
  -10.00    20.00  -270.00 01
    0.00    20.00  -270.00 02
   10.00    20.00  -270.00 02
   20.00    20.00  -270.00 02
   30.00    20.00  -270.00 02
   40.00    20.00  -270.00 02
   50.00    20.00  -270.00 02
   60.00    20.00  -270.00 02
   70.00    20.00  -270.00 02
   80.00    20.00  -270.00 02
   90.00    20.00  -270.00 02
  100.00    20.00  -270.00 02
 -100.00   -20.00  -260.00 01
  -90.00   -20.00  -260.00 01
  -80.00   -20.00  -260.00 01
  -70.00   -20.00  -260.00 01
  -60.00   -20.00  -260.00 01
  -50.00   -20.00  -260.00 01
  -40.00   -20.00  -260.00 01
  -30.00   -20.00  -260.00 01
  -20.00   -20.00  -260.00 01
  -10.00   -20.00  -260.00 01
    0.00   -20.00  -260.00 02
   10.00   -20.00  -260.00 02
   20.00   -20.00  -260.00 02
   30.00   -20.00  -260.00 02
   40.00   -20.00  -260.00 02
   50.00   -20.00  -260.00 02
   60.00   -20.00  -260.00 02
   70.00   -20.00  -260.00 02
   80.00   -20.00  -260.00 02
   90.00   -20.00  -260.00 02
  100.00   -20.00  -260.00 02
 -100.00   -10.00  -260.00 01
  -90.00   -10.00  -260.00 01
  -80.00   -10.00  -260.00 01
  -70.00   -10.00  -260.00 01
  -60.00   -10.00  -260.00 01
  -50.00   -10.00  -260.00 01
  -40.00   -10.00  -260.00 01
  -30.00   -10.00  -260.00 01
  -20.00   -10.00  -260.00 01
  -10.00   -10.00  -260.00 01
    0.00   -10.00  -260.00 02
   10.00   -10.00  -260.00 02
   20.00   -10.00  -260.00 02
   30.00   -10.00  -260.00 02
   40.00   -10.00  -260.00 02
   50.00   -10.00  -260.00 02
   60.00   -10.00  -260.00 02
   70.00   -10.00  -260.00 02
   80.00   -10.00  -260.00 02
   90.00   -10.00  -260.00 02
  100.00   -10.00  -260.00 02
 -100.00     0.00  -260.00 01
  -90.00     0.00  -260.00 01
  -80.00     0.00  -260.00 01
  -70.00     0.00  -260.00 01
  -60.00     0.00  -260.00 01
  -50.00     0.00  -260.00 01
  -40.00     0.00  -260.00 01
  -30.00     0.00  -260.00 01
  -20.00     0.00  -260.00 01
  -10.00     0.00  -260.00 01
    0.00     0.00  -260.00 02
   10.00     0.00  -260.00 02
   20.00     0.00  -260.00 02
   30.00     0.00  -260.00 02
   40.00     0.00  -260.00 02
   50.00     0.00  -260.00 02
   60.00     0.00  -260.00 02
   70.00     0.00  -260.00 02
   80.00     0.00  -260.00 02
   90.00     0.00  -260.00 02
  100.00     0.00  -260.00 02
 -100.00    10.00  -260.00 01
  -90.00    10.00  -260.00 01
  -80.00    10.00  -260.00 01
  -70.00    10.00  -260.00 01
  -60.00    10.00  -260.00 01
  -50.00    10.00  -260.00 01
  -40.00    10.00  -260.00 01
  -30.00    10.00  -260.00 01
  -20.00    10.00  -260.00 01
  -10.00    10.00  -260.00 01
    0.00    10.00  -260.00 02
   10.00    10.00  -260.00 02
   20.00    10.00  -260.00 02
   30.00    10.00  -260.00 02
   40.00    10.00  -260.00 02
   50.00    10.00  -260.00 02
   60.00    10.00  -260.00 02
   70.00    10.00  -260.00 02
   80.00    10.00  -260.00 02
   90.00    10.00  -260.00 02
  100.00    10.00  -260.00 02
 -100.00    20.00  -260.00 01
  -90.00    20.00  -260.00 01
  -80.00    20.00  -260.00 01
  -70.00    20.00  -260.00 01
  -60.00    20.00  -260.00 01
  -50.00    20.00  -260.00 01
  -40.00    20.00  -260.00 01
  -30.00    20.00  -260.00 01
  -20.00    20.00  -260.00 01
  -10.00    20.00  -260.00 01
    0.00    20.00  -260.00 02
   10.00    20.00  -260.00 02
   20.00    20.00  -260.00 02
   30.00    20.00  -260.00 02
   40.00    20.00  -260.00 02
   50.00    20.00  -260.00 02
   60.00    20.00  -260.00 02
   70.00    20.00  -260.00 02
   80.00    20.00  -260.00 02
   90.00    20.00  -260.00 02
  100.00    20.00  -260.00 02
 -100.00   -20.00  -250.00 01
  -90.00   -20.00  -250.00 01
  -80.00   -20.00  -250.00 01
  -70.00   -20.00  -250.00 01
  -60.00   -20.00  -250.00 01
  -50.00   -20.00  -250.00 01
  -40.00   -20.00  -250.00 01
  -30.00   -20.00  -250.00 01
  -20.00   -20.00  -250.00 01
  -10.00   -20.00  -250.00 01
    0.00   -20.00  -250.00 02
   10.00   -20.00  -250.00 02
   20.00   -20.00  -250.00 02
   30.00   -20.00  -250.00 02
   40.00   -20.00  -250.00 02
   50.00   -20.00  -250.00 02
   60.00   -20.00  -250.00 02
   70.00   -20.00  -250.00 02
   80.00   -20.00  -250.00 02
   90.00   -20.00  -250.00 02
  100.00   -20.00  -250.00 02
 -100.00   -10.00  -250.00 01
  -90.00   -10.00  -250.00 01
  -80.00   -10.00  -250.00 01
  -70.00   -10.00  -250.00 01
  -60.00   -10.00  -250.00 01
  -50.00   -10.00  -250.00 01
  -40.00   -10.00  -250.00 01
  -30.00   -10.00  -250.00 01
  -20.00   -10.00  -250.00 01
  -10.00   -10.00  -250.00 01
    0.00   -10.00  -250.00 02
   10.00   -10.00  -250.00 02
   20.00   -10.00  -250.00 02
   30.00   -10.00  -250.00 02
   40.00   -10.00  -250.00 02
   50.00   -10.00  -250.00 02
   60.00   -10.00  -250.00 02
   70.00   -10.00  -250.00 02
   80.00   -10.00  -250.00 02
   90.00   -10.00  -250.00 02
  100.00   -10.00  -250.00 02
 -100.00     0.00  -250.00 01
  -90.00     0.00  -250.00 01
  -80.00     0.00  -250.00 01
  -70.00     0.00  -250.00 01
  -60.00     0.00  -250.00 01
  -50.00     0.00  -250.00 01
  -40.00     0.00  -250.00 01
  -30.00     0.00  -250.00 01
  -20.00     0.00  -250.00 01
  -10.00     0.00  -250.00 01
    0.00     0.00  -250.00 02
   10.00     0.00  -250.00 02
   20.00     0.00  -250.00 02
   30.00     0.00  -250.00 02
   40.00     0.00  -250.00 02
   50.00     0.00  -250.00 02
   60.00     0.00  -250.00 02
   70.00     0.00  -250.00 02
   80.00     0.00  -250.00 02
   90.00     0.00  -250.00 02
  100.00     0.00  -250.00 02
 -100.00    10.00  -250.00 01
  -90.00    10.00  -250.00 01
  -80.00    10.00  -250.00 01
  -70.00    10.00  -250.00 01
  -60.00    10.00  -250.00 01
  -50.00    10.00  -250.00 01
  -40.00    10.00  -250.00 01
  -30.00    10.00  -250.00 01
  -20.00    10.00  -250.00 01
  -10.00    10.00  -250.00 01
    0.00    10.00  -250.00 02
   10.00    10.00  -250.00 02
   20.00    10.00  -250.00 02
   30.00    10.00  -250.00 02
   40.00    10.00  -250.00 02
   50.00    10.00  -250.00 02
   60.00    10.00  -250.00 02
   70.00    10.00  -250.00 02
   80.00    10.00  -250.00 02
   90.00    10.00  -250.00 02
